mandelbrot1;clang++;O3;MEASURE;4.55335
mandelbrot1;clang++;O3;MEASURE;4.51115
mandelbrot1;clang++;O3;MEASURE;4.49136
mandelbrot1;clang++;O3;MEASURE;4.49386
mandelbrot1;clang++;O3;MEASURE;4.49886
mandelbrot1;clang++;O3;MEASURE;4.50609
mandelbrot1;clang++;O3;MEASURE;4.49055
mandelbrot1;clang++;O3;MEASURE;4.49091
mandelbrot1;clang++;O3;MEASURE;4.50025
mandelbrot1;clang++;O3;MEASURE;4.51067
mandelbrot1;clang++;O3;MEASURE;4.4971
mandelbrot1;clang++;O3;MEASURE;4.51341
mandelbrot1;clang++;O3;MEASURE;4.5177
mandelbrot1;clang++;O3;MEASURE;4.51275
mandelbrot1;clang++;O3;MEASURE;4.49387
mandelbrot1;clang++;O3;MEASURE;4.51931
mandelbrot1;clang++;O3;MEASURE;4.51394
mandelbrot1;clang++;O3;MEASURE;4.5124
mandelbrot1;clang++;O3;MEASURE;4.50831
mandelbrot1;clang++;O3;MEASURE;4.49164
mandelbrot1;clang++;O3;MEASURE;4.57555
mandelbrot1;clang++;O3;MEASURE;4.51402
mandelbrot1;clang++;O3;MEASURE;4.50582
mandelbrot1;clang++;O3;MEASURE;4.50576
mandelbrot1;clang++;O3;MEASURE;4.52932
mandelbrot2;g++;O2;MEASURE;1.84292
mandelbrot2;g++;O2;MEASURE;1.84142
mandelbrot2;g++;O2;MEASURE;1.8396
mandelbrot2;g++;O2;MEASURE;1.8422
mandelbrot2;g++;O2;MEASURE;1.8386
mandelbrot2;g++;O2;MEASURE;1.83443
mandelbrot2;g++;O2;MEASURE;1.8537
mandelbrot2;g++;O2;MEASURE;1.88675
mandelbrot2;g++;O2;MEASURE;1.85676
mandelbrot2;g++;O2;MEASURE;1.84256
mandelbrot2;g++;O2;MEASURE;1.83581
mandelbrot2;g++;O2;MEASURE;1.86218
mandelbrot2;g++;O2;MEASURE;1.83711
mandelbrot2;g++;O2;MEASURE;1.84733
mandelbrot2;g++;O2;MEASURE;1.85363
mandelbrot2;g++;O2;MEASURE;1.8649
mandelbrot2;g++;O2;MEASURE;1.83781
mandelbrot2;g++;O2;MEASURE;1.84196
mandelbrot2;g++;O2;MEASURE;1.86651
mandelbrot2;g++;O2;MEASURE;1.84574
mandelbrot2;g++;O2;MEASURE;1.8629
mandelbrot2;g++;O2;MEASURE;1.84386
mandelbrot2;g++;O2;MEASURE;1.84617
mandelbrot2;g++;O2;MEASURE;1.85497
mandelbrot2;g++;O2;MEASURE;1.85339
mandelbrot2;g++;O2;MEASURE;1.86218
mandelbrot2;g++;O2;MEASURE;1.83816
mandelbrot2;g++;O2;MEASURE;1.84655
mandelbrot2;g++;O2;MEASURE;1.85465
mandelbrot2;g++;O2;MEASURE;1.84071
mandelbrot2;g++;O2;MEASURE;1.86088
mandelbrot2;g++;O2;MEASURE;1.86404
mandelbrot2;g++;O2;MEASURE;1.87525
mandelbrot2;g++;O2;MEASURE;1.84637
mandelbrot2;g++;O2;MEASURE;1.84694
mandelbrot2;g++;O2;MEASURE;1.84953
mandelbrot2;g++;O2;MEASURE;1.83793
mandelbrot2;g++;O2;MEASURE;1.84498
mandelbrot2;g++;O2;MEASURE;1.83807
mandelbrot2;g++;O2;MEASURE;1.84032
mandelbrot2;g++;O2;MEASURE;1.83996
mandelbrot2;g++;O2;MEASURE;1.83854
mandelbrot2;g++;O2;MEASURE;1.83873
mandelbrot2;g++;O2;MEASURE;1.85718
mandelbrot2;g++;O2;MEASURE;1.85207
mandelbrot2;g++;O2;MEASURE;1.84299
mandelbrot2;g++;O2;MEASURE;1.85143
mandelbrot2;g++;O2;MEASURE;1.84511
mandelbrot2;g++;O2;MEASURE;1.86193
mandelbrot2;g++;O2;MEASURE;1.85433
mandelbrot2;g++;O2;MEASURE;1.86678
mandelbrot2;g++;O2;MEASURE;1.84962
mandelbrot2;g++;O2;MEASURE;1.88399
mandelbrot2;g++;O2;MEASURE;1.84891
mandelbrot2;g++;O2;MEASURE;1.86924
mandelbrot2;g++;O2;MEASURE;1.84182
mandelbrot2;g++;O2;MEASURE;1.84246
mandelbrot2;g++;O2;MEASURE;1.84337
mandelbrot2;g++;O2;MEASURE;1.84296
mandelbrot2;g++;O2;MEASURE;1.84727
mandelbrot2;g++;O2;MEASURE;1.88073
mandelbrot2;g++;O2;MEASURE;1.85173
mandelbrot2;g++;O2;MEASURE;1.87173
mandelbrot2;g++;O2;MEASURE;1.86308
mandelbrot2;g++;O2;MEASURE;1.85241
mandelbrot2;g++;O2;MEASURE;1.8456
mandelbrot2;g++;O2;MEASURE;1.8604
mandelbrot2;g++;O2;MEASURE;1.86514
mandelbrot2;g++;O2;MEASURE;1.85407
mandelbrot2;g++;O2;MEASURE;1.86145
mandelbrot2;g++;O2;MEASURE;1.85963
mandelbrot2;g++;O2;MEASURE;1.87385
mandelbrot2;g++;O2;MEASURE;1.8497
mandelbrot2;g++;O2;MEASURE;1.8429
mandelbrot2;g++;O2;MEASURE;1.84456
mandelbrot2;g++;O2;MEASURE;1.86819
mandelbrot2;g++;O2;MEASURE;1.84139
mandelbrot2;g++;O2;MEASURE;1.87159
mandelbrot2;g++;O2;MEASURE;1.86419
mandelbrot2;g++;O2;MEASURE;1.84011
mandelbrot2;g++;O2;MEASURE;1.84859
mandelbrot2;g++;O2;MEASURE;1.84978
mandelbrot2;g++;O2;MEASURE;1.84141
mandelbrot2;g++;O2;MEASURE;1.83841
mandelbrot2;g++;O2;MEASURE;1.8415
mandelbrot2;g++;O2;MEASURE;1.83855
mandelbrot2;g++;O2;MEASURE;1.84001
mandelbrot2;g++;O2;MEASURE;1.84123
mandelbrot2;g++;O2;MEASURE;1.83838
mandelbrot2;g++;O2;MEASURE;1.83803
mandelbrot2;clang++;O2;MEASURE;1.67091
mandelbrot2;clang++;O2;MEASURE;1.67634
mandelbrot2;clang++;O2;MEASURE;1.7021
mandelbrot2;clang++;O2;MEASURE;1.68746
mandelbrot2;clang++;O2;MEASURE;1.68661
mandelbrot2;clang++;O2;MEASURE;1.68332
mandelbrot2;clang++;O2;MEASURE;1.71617
mandelbrot2;clang++;O2;MEASURE;1.69109
mandelbrot2;clang++;O2;MEASURE;1.67843
mandelbrot2;clang++;O2;MEASURE;1.67167
mandelbrot2;clang++;O2;MEASURE;1.69395
mandelbrot2;clang++;O2;MEASURE;1.68349
mandelbrot2;clang++;O2;MEASURE;1.67584
mandelbrot2;clang++;O2;MEASURE;1.67206
mandelbrot2;clang++;O2;MEASURE;1.68703
mandelbrot2;clang++;O2;MEASURE;1.67582
mandelbrot2;clang++;O2;MEASURE;1.67841
mandelbrot2;clang++;O2;MEASURE;1.6764
mandelbrot2;clang++;O2;MEASURE;1.68272
mandelbrot2;clang++;O2;MEASURE;1.67381
mandelbrot2;clang++;O2;MEASURE;1.68119
mandelbrot2;clang++;O2;MEASURE;1.67386
mandelbrot2;clang++;O2;MEASURE;1.69671
mandelbrot2;clang++;O2;MEASURE;1.67212
mandelbrot2;clang++;O2;MEASURE;1.71494
mandelbrot2;clang++;O2;MEASURE;1.67581
mandelbrot2;clang++;O2;MEASURE;1.67211
mandelbrot2;clang++;O2;MEASURE;1.6804
mandelbrot2;clang++;O2;MEASURE;1.67645
mandelbrot2;clang++;O2;MEASURE;1.68079
mandelbrot2;clang++;O2;MEASURE;1.7136
mandelbrot2;clang++;O2;MEASURE;1.67829
mandelbrot2;clang++;O2;MEASURE;1.67122
mandelbrot2;clang++;O2;MEASURE;1.67128
mandelbrot2;clang++;O2;MEASURE;1.67332
mandelbrot2;clang++;O2;MEASURE;1.70373
mandelbrot2;clang++;O2;MEASURE;1.68895
mandelbrot2;clang++;O2;MEASURE;1.67851
mandelbrot2;clang++;O2;MEASURE;1.67621
mandelbrot2;clang++;O2;MEASURE;1.6751
mandelbrot2;clang++;O2;MEASURE;1.69398
mandelbrot2;clang++;O2;MEASURE;1.68623
mandelbrot2;clang++;O2;MEASURE;1.68819
mandelbrot2;clang++;O2;MEASURE;1.67849
mandelbrot2;clang++;O2;MEASURE;1.67132
mandelbrot2;clang++;O2;MEASURE;1.70979
mandelbrot2;clang++;O2;MEASURE;1.68874
mandelbrot2;clang++;O2;MEASURE;1.67813
mandelbrot2;clang++;O2;MEASURE;1.6808
mandelbrot2;clang++;O2;MEASURE;1.67193
mandelbrot2;clang++;O2;MEASURE;1.70381
mandelbrot2;clang++;O2;MEASURE;1.68706
mandelbrot2;clang++;O2;MEASURE;1.67463
mandelbrot2;clang++;O2;MEASURE;1.67435
mandelbrot2;clang++;O2;MEASURE;1.698
mandelbrot2;clang++;O2;MEASURE;1.67345
mandelbrot2;clang++;O2;MEASURE;1.67579
mandelbrot2;clang++;O2;MEASURE;1.69621
mandelbrot2;clang++;O2;MEASURE;1.67938
mandelbrot2;clang++;O2;MEASURE;1.70071
mandelbrot2;clang++;O2;MEASURE;1.68603
mandelbrot2;clang++;O2;MEASURE;1.68124
mandelbrot2;clang++;O2;MEASURE;1.70692
mandelbrot2;clang++;O2;MEASURE;1.71945
mandelbrot2;clang++;O2;MEASURE;1.68383
mandelbrot2;clang++;O2;MEASURE;1.68164
mandelbrot2;clang++;O2;MEASURE;1.67694
mandelbrot2;clang++;O2;MEASURE;1.70868
mandelbrot2;clang++;O2;MEASURE;1.70909
mandelbrot2;clang++;O2;MEASURE;1.67105
mandelbrot2;clang++;O2;MEASURE;1.71457
mandelbrot2;clang++;O2;MEASURE;1.68398
mandelbrot2;clang++;O2;MEASURE;1.68016
mandelbrot2;clang++;O2;MEASURE;1.69315
mandelbrot2;clang++;O2;MEASURE;1.68543
mandelbrot2;clang++;O2;MEASURE;1.67118
mandelbrot2;clang++;O2;MEASURE;1.70942
mandelbrot2;clang++;O2;MEASURE;1.69025
mandelbrot2;clang++;O2;MEASURE;1.67203
mandelbrot2;clang++;O2;MEASURE;1.67187
mandelbrot2;clang++;O2;MEASURE;1.69079
mandelbrot2;clang++;O2;MEASURE;1.67541
mandelbrot2;clang++;O2;MEASURE;1.67429
mandelbrot2;clang++;O2;MEASURE;1.67668
mandelbrot2;clang++;O2;MEASURE;1.68917
mandelbrot2;clang++;O2;MEASURE;1.67691
mandelbrot2;clang++;O2;MEASURE;1.67284
mandelbrot2;clang++;O2;MEASURE;1.67169
mandelbrot2;clang++;O2;MEASURE;1.68742
mandelbrot2;clang++;O2;MEASURE;1.6812
mandelbrot2;g++;O3;MEASURE;2.32155
mandelbrot2;g++;O3;MEASURE;2.321
mandelbrot2;g++;O3;MEASURE;2.33842
mandelbrot2;g++;O3;MEASURE;2.31641
mandelbrot2;g++;O3;MEASURE;2.34313
mandelbrot2;g++;O3;MEASURE;2.34142
mandelbrot2;g++;O3;MEASURE;2.31663
mandelbrot2;g++;O3;MEASURE;2.3169
mandelbrot2;g++;O3;MEASURE;2.33777
